logFC,logCPM,F,PValue,adj_pval,target_id,HGNC_symbol
0.319960539982039,3.48548023810356,16.2280424533263,0.00011562986161,0.200839423317118,ENSG00000053702,NRIP2
-0.228610959427908,5.95465994600429,18.2717667716795,4.67720083592088E-05,0.200839423317118,ENSG00000080709,KCNN2
-0.418556591182435,2.42852908512696,16.1642700199088,0.000119082601611,0.200839423317118,ENSG00000086991,NOX4
0.292315435011482,3.16715775665158,16.9791501964299,8.27375769039752E-05,0.200839423317118,ENSG00000087903,RFX2
0.488106370162792,3.07560187950246,16.3994655006446,0.000107133961872,0.200839423317118,ENSG00000110876,SELPLG
-0.161246113524174,6.54648055298293,17.4805808066133,6.62197276901093E-05,0.200839423317118,ENSG00000122912,SLC25A16
-1.2192150480017,1.24740023251722,20.1044086742805,2.00499651906387E-05,0.200839423317118,ENSG00000125538,IL1B
0.23326862817425,3.91947642181399,17.6480369781177,6.1515179838865E-05,0.200839423317118,ENSG00000128203,ASPHD2
-0.563872448254208,2.44161997038319,16.8471319861645,8.79175828030185E-05,0.200839423317118,ENSG00000150337,FCGR1A
-0.178701621365492,6.23662108784892,15.8232908747983,0.000138648213721,0.202293228827275,ENSG00000003147,ICA1
-0.128231069482295,7.8421605756376,15.5514594694341,0.000156737063053,0.202293228827275,ENSG00000102452,NALCN
0.220270388250452,5.00181371187806,15.3651388885026,0.000170530652976,0.202293228827275,ENSG00000135414,GDF11
-0.257717463217804,3.31655391307403,15.3306590648667,0.000173253308832,0.202293228827275,ENSG00000170425,ADORA2B
0.231204124288763,9.35827593447144,14.5016152943679,0.000252689920224,0.207547687893359,ENSG00000020129,NCDN
0.31957749531726,3.61413077873928,14.3602432843422,0.000269663133603,0.207547687893359,ENSG00000066294,CD84
0.194873178849429,6.17450136421615,13.9561725338687,0.000324689162803,0.207547687893359,ENSG00000084112,SSH1
0.406961588009568,0.055272824789696,14.856781294971,0.000210997433213,0.207547687893359,ENSG00000105880,DLX5
-0.209170658335081,6.24399099513764,13.9331215041163,0.000328160254921,0.207547687893359,ENSG00000114023,FAM162A
-0.174314369812261,7.84543464441925,13.942558499236,0.000326732995823,0.207547687893359,ENSG00000137501,SYTL2
0.173317595112291,8.30975280545358,14.8393743133449,0.000216547886312,0.207547687893359,ENSG00000160007,ARHGAP35
-0.175908921641311,5.51251924835974,14.2213556506021,0.000287371118187,0.207547687893359,ENSG00000172264,MACROD2
0.16017677282869,4.89414997149783,13.9684595156656,0.000322865711888,0.207547687893359,ENSG00000181220,ZNF746
-0.146710703339839,4.26596921413854,14.3272897286943,0.000273737727356,0.207547687893359,ENSG00000183527,PSMG1
0.194719638064617,4.32659748240971,14.2983155778227,0.000277403177934,0.207547687893359,ENSG00000275004,ZNF280B
-0.166211555918027,6.39706089399919,13.8254149445954,0.000344893223458,0.209405369554545,ENSG00000144935,TRPC1
0.232343856297934,4.10942601311268,13.0569779978493,0.000492883826718,0.212633284135093,ENSG00000007372,PAX6
-0.185960549023993,4.65410525652176,13.4488789022542,0.000410638087851,0.212633284135093,ENSG00000089123,TASP1
0.239839307659435,3.1169092846799,12.9030079095561,0.000529810456463,0.212633284135093,ENSG00000100918,REC8
-0.156555832143621,4.63464909320159,13.4374716041308,0.000412819478758,0.212633284135093,ENSG00000136770,DNAJC1
-0.160950523610672,7.07665179111398,12.8921105275431,0.000532318650579,0.212633284135093,ENSG00000143198,MGST3
-0.815630325716344,0.511209477535975,14.3412808995622,0.000525893472541,0.212633284135093,ENSG00000154620,TMSB4Y
-0.198875632083959,5.89781745199191,13.2279030666975,0.000455073731676,0.212633284135093,ENSG00000162687,KCNT2
-0.399327874984631,0.865584371254227,13.2672973879377,0.000449598979731,0.212633284135093,ENSG00000163606,CD200R1
-0.142467564009551,5.34761796841971,13.2211118432774,0.000456521652985,0.212633284135093,ENSG00000164619,BMPER
0.50474953900036,0.789079516476846,13.073880243125,0.000487775538428,0.212633284135093,ENSG00000173641,HSPB7
0.269964403818602,3.53685053297651,13.12866086273,0.000476778902362,0.212633284135093,ENSG00000173801,JUP
0.569173285569387,1.88200382193581,13.245177005091,0.000452375623086,0.212633284135093,ENSG00000186907,RTN4RL2
0.311617759410308,3.37691568044961,13.5079497760991,0.000399688605858,0.212633284135093,ENSG00000196517,SLC6A9
-0.380795601583168,5.62442457414717,11.9328017312574,0.000836567642194,0.21330018741598,ENSG00000000971,CFH
-0.171520284822504,6.70273995287768,12.6494201694943,0.000596464995387,0.21330018741598,ENSG00000062716,VMP1
0.127771631717899,4.91343925436629,11.4614604210919,0.001047073230778,0.21330018741598,ENSG00000066136,NFYC
0.220893890324746,2.84430256499918,12.4041171746901,0.000669700809046,0.21330018741598,ENSG00000070601,FRMPD1
-0.120491531514454,6.61889723205419,11.6322311878631,0.000965098829532,0.21330018741598,ENSG00000074201,CLNS1A
-0.170744435325516,7.06235117668619,12.7451369020309,0.000570264232857,0.21330018741598,ENSG00000085382,HACE1
0.499344978170615,3.49881706307947,11.3915030838632,0.001082846123093,0.21330018741598,ENSG00000087116,ADAMTS2
0.462946216483089,1.28183158824354,11.4732835434744,0.001043251940871,0.21330018741598,ENSG00000087245,MMP2
0.4846850326661,1.27219299993178,12.1440482702577,0.00075836266761,0.21330018741598,ENSG00000088836,SLC4A11
-0.255285273651497,3.13461409878394,11.5208390475371,0.001017986206654,0.21330018741598,ENSG00000099840,IZUMO4
-0.204807566513107,5.13293198880838,12.350845797379,0.000686467593459,0.21330018741598,ENSG00000100814,CCNB1IP1
0.222507746766691,3.17396763422564,11.2346106316674,0.001167386277126,0.21330018741598,ENSG00000109944,JHY
0.333668063730487,4.23579186772115,11.1850198071776,0.00119532267419,0.21330018741598,ENSG00000112139,MDGA1
0.193995961538537,4.08343414709447,11.4545496568899,0.001050603123757,0.21330018741598,ENSG00000112333,NR2E1
-0.27803925589563,1.63927187639233,11.183760056244,0.001198355168128,0.21330018741598,ENSG00000115598,IL1RL2
0.191501767771932,4.75599124926933,11.4979545245869,0.001028984340788,0.21330018741598,ENSG00000116128,BCL9
-0.144400379441236,6.16947360118053,11.3964958881536,0.001080078053316,0.21330018741598,ENSG00000119541,VPS4B
-0.197783611809061,5.01702345233109,11.8062416444372,0.000888404168549,0.21330018741598,ENSG00000119705,SLIRP
-0.164111074005459,4.28091246274242,12.8057931988482,0.00055431137151,0.21330018741598,ENSG00000134597,RBMX2
-0.174543979855353,5.04837107884317,12.2940138623446,0.000705124997118,0.21330018741598,ENSG00000137210,TMEM14B
-0.210467946608813,5.8448561987365,11.2791926138514,0.0011424749037,0.21330018741598,ENSG00000138378,STAT4
-0.232431623110205,5.53173922233056,12.4401000769037,0.000658182511752,0.21330018741598,ENSG00000138658,ZGRF1
-0.156178712794976,5.9331711553231,11.5992386419405,0.000980402730367,0.21330018741598,ENSG00000140374,ETFA
-0.789038755322872,0.786386517993112,12.3372382782462,0.000678077940773,0.21330018741598,ENSG00000140379,BCL2A1
0.122834663066274,6.1987896470734,11.1620371237096,0.001208499645416,0.21330018741598,ENSG00000140948,ZCCHC14
-0.171712845548585,6.04491206814882,11.3098688579682,0.001125803350539,0.21330018741598,ENSG00000144057,ST6GAL2
0.446426058053033,0.268511671276842,12.4142362443706,0.000665399357471,0.21330018741598,ENSG00000145888,GLRA1
0.195460301802137,5.33621438066686,11.8312199894052,0.000877913289925,0.21330018741598,ENSG00000158480,SPATA2
0.300789523972709,1.27753309312758,12.0863543943965,0.000779695411788,0.21330018741598,ENSG00000159251,ACTC1
-0.194821587524963,5.49136664941692,11.2519460078052,0.001157498641401,0.21330018741598,ENSG00000164258,NDUFS4
0.330717652459728,1.11997048121574,11.9960382331724,0.000814065761281,0.21330018741598,ENSG00000164651,SP8
0.21583923164716,3.81512153293923,11.4682042957933,0.001043786571577,0.21330018741598,ENSG00000165632,TAF3
0.269556504469485,3.30313663386117,11.9302491758155,0.000837814605391,0.21330018741598,ENSG00000166689,PLEKHA7
0.577618010832427,0.281038827573625,11.7099362185921,0.000924697130935,0.21330018741598,ENSG00000166928,MS4A14
0.31081471008168,2.69116464093411,12.1459173107801,0.000756626825974,0.21330018741598,ENSG00000169403,PTAFR
0.245818957513989,4.04240058937565,11.9989571589051,0.000810795623171,0.21330018741598,ENSG00000173264,GPR137
0.20065274261103,5.56909174817337,11.6131270677895,0.000973942403236,0.21330018741598,ENSG00000179981,TSHZ1
0.488237774442972,-0.065453050450409,12.2358057967231,0.000709941406986,0.21330018741598,ENSG00000182379,NXPH4
0.331835074156156,3.44960419971949,11.7040605918732,0.000932960319334,0.21330018741598,ENSG00000184232,OAF
0.167049130668869,5.77037853100749,11.491998784332,0.001031890591735,0.21330018741598,ENSG00000184271,POU6F1
-0.155359562729284,6.52322464115549,11.6641375438836,0.000950537276503,0.21330018741598,ENSG00000184305,CCSER1
0.146020544599615,5.50898714127508,11.2916759941453,0.001135670213233,0.21330018741598,ENSG00000184634,MED12
-0.251879467109743,4.98309256741114,11.5941123824479,0.000982826326559,0.21330018741598,ENSG00000188674,C2orf80
0.42584829179706,3.87793320463571,12.4343884777358,0.000660155825585,0.21330018741598,ENSG00000188783,PRELP
0.174086314789607,3.34149667708183,11.6661896353262,0.000949797357229,0.21330018741598,ENSG00000196782,MAML3
0.22843474594114,3.30389977983868,11.2914713343311,0.001136058444928,0.21330018741598,ENSG00000204673,AKT1S1
0.190413844205764,4.261784138515,11.857903652011,0.000866892117039,0.21330018741598,ENSG00000213024,NUP62
0.245628702601159,3.89189002449772,11.2046796196331,0.001184119197847,0.21330018741598,ENSG00000213462,ERV3-1
-0.305006651436344,6.65410126136071,11.0418770821216,0.001280323997509,0.215533086566367,ENSG00000102755,FLT1
-0.780997370629673,2.01523669946396,11.0515516103018,0.001274386758987,0.215533086566367,ENSG00000105697,HAMP
0.197889865845624,5.07761952162611,11.0538986479443,0.001272975940969,0.215533086566367,ENSG00000107731,UNC5B
0.137633074503298,5.75511800562274,11.0227810167505,0.001292147761878,0.215533086566367,ENSG00000160075,SSU72
-0.201381957191448,7.04156522503794,11.1146218382108,0.001236328954744,0.215533086566367,ENSG00000164919,COX6C
-0.152690151271765,6.08157851659029,10.9728733876489,0.001323552022288,0.216125992947114,ENSG00000127980,PEX1
-0.180948930404106,5.64320323490754,10.9719038568645,0.001324179283489,0.216125992947114,ENSG00000135047,CTSL
0.174255187975339,5.65075948049289,10.9407143752806,0.001344219492686,0.217062847654103,ENSG00000135454,B4GALNT1
0.571750661340372,2.30674015984125,10.9082826947184,0.001365227291289,0.217645891288737,ENSG00000101335,MYL9
0.297076996550935,2.08891257349589,10.8935632363557,0.001376507382813,0.217645891288737,ENSG00000185915,KLHL34
0.16100706414099,5.73612314311756,10.810117003535,0.001431587334763,0.218185719501515,ENSG00000100227,POLDIP3
-0.18220609518601,2.84893689321375,10.8046646879802,0.001435721601136,0.218185719501515,ENSG00000120820,GLT8D2
0.132527375110363,4.78624741464942,10.8017377856002,0.001437418271965,0.218185719501515,ENSG00000130803,ZNF317
0.255333098921521,4.56616949323592,10.826701267832,0.001420235380251,0.218185719501515,ENSG00000139718,SETD1B
0.289061207192705,3.55438436371054,10.7166323361974,0.001497916514346,0.222910536973156,ENSG00000101180,HRH3
0.190268451485497,5.45534331046026,10.7243300766856,0.001492162083595,0.222910536973156,ENSG00000198646,NCOA6
0.249140851058147,2.46661699500657,9.70476363226205,0.002453799819551,0.224850286637806,ENSG00000003400,CASP10
-0.142323066230898,5.71822214849501,9.74131328361756,0.002408870840339,0.224850286637806,ENSG00000011260,UTP18
0.173648424631541,5.41678162299561,10.2713957313096,0.001858824400534,0.224850286637806,ENSG00000031081,ARHGAP31
0.157072216502266,5.98126137314549,9.86453127304586,0.002267535842907,0.224850286637806,ENSG00000053254,FOXN3
-0.137668406702129,4.97239705980102,10.2403855252029,0.001887113896288,0.224850286637806,ENSG00000053372,MRTO4
0.136430405928161,7.80210883282179,9.68716739502819,0.002473812363694,0.224850286637806,ENSG00000078549,ADCYAP1R1
-0.172269884933132,8.80376867904157,10.4268249702704,0.001723481238424,0.224850286637806,ENSG00000091428,RAPGEF4
0.377784757402651,2.22681041192549,9.85834607769169,0.00227584201826,0.224850286637806,ENSG00000091592,NLRP1
-0.126564521012679,6.32215452834659,10.1514536281341,0.001970687553558,0.224850286637806,ENSG00000092108,SCFD1
-0.15367159619054,7.23632590561942,10.161767887472,0.001960793788299,0.224850286637806,ENSG00000095564,BTAF1
0.086699534625546,5.85785222685315,9.98816089745227,0.002134333701937,0.224850286637806,ENSG00000102921,N4BP1
0.218711286983791,3.92643216907628,10.0927552276686,0.002028110742399,0.224850286637806,ENSG00000103653,CSK
-0.115532505307413,6.60280605646286,9.70671494580208,0.002450157061989,0.224850286637806,ENSG00000104613,INTS10
0.316565023954144,2.80003342004164,10.6358763533928,0.001558405104922,0.224850286637806,ENSG00000105409,ATP1A3
-0.176414198982721,5.22190124420316,10.2158787913569,0.001909773890432,0.224850286637806,ENSG00000106591,MRPL32
-0.224429949422601,7.90638334684234,10.0874968690196,0.0020331727517,0.224850286637806,ENSG00000109046,WSB1
-0.157514925664952,4.5152946065094,10.309178443489,0.00182498071434,0.224850286637806,ENSG00000110031,LPXN
0.131056972496977,6.64105160181117,10.3083215916842,0.001825682154311,0.224850286637806,ENSG00000110395,CBL
-0.321700991835466,2.39124779007339,10.2737848972209,0.001857509023424,0.224850286637806,ENSG00000111863,ADTRP
-0.213208188120646,3.10948607331372,10.0337752566887,0.002087609857049,0.224850286637806,ENSG00000112357,PEX7
-0.136495306212889,6.68109090042812,9.74563117422093,0.002403752519812,0.224850286637806,ENSG00000118680,MYL12B
0.261849888354403,2.82473566056261,10.0899145102549,0.002031636751744,0.224850286637806,ENSG00000119574,ZBTB45
0.158216364421562,4.52409381429486,9.69537473739548,0.002463930454802,0.224850286637806,ENSG00000120907,ADRA1A
0.28181241761762,5.97479229562632,10.1905182880832,0.001933508587997,0.224850286637806,ENSG00000126767,ELK1
-0.19289494214853,2.57308288742937,10.1186171125602,0.002003229760754,0.224850286637806,ENSG00000127252,PLAAT1
0.180809638519818,3.71519424807779,9.93388519161152,0.002191996977008,0.224850286637806,ENSG00000130699,TAF4
-0.216146077562359,6.60367974469226,9.70412367293691,0.002453280500708,0.224850286637806,ENSG00000133134,BEX2
0.192760349871824,4.49598620522996,9.89193597240462,0.00223738426424,0.224850286637806,ENSG00000135540,NHSL1
-0.146597556194272,5.8220014322446,9.86718609192364,0.002264586445587,0.224850286637806,ENSG00000137955,RABGGTB
-0.400633275262285,4.7850463203121,10.0553477743369,0.002065421249005,0.224850286637806,ENSG00000138061,CYP1B1
0.211952385115028,3.97583826501169,10.1677543388788,0.001955246795134,0.224850286637806,ENSG00000140497,SCAMP2
-0.109502182584961,6.30764531497006,9.89883589498879,0.002229726666212,0.224850286637806,ENSG00000143207,COP1
-0.84625165804878,3.12386439137958,9.96319803057876,0.002162583742297,0.224850286637806,ENSG00000143546,S100A8
0.226312850350866,3.52929687712222,10.550329704036,0.00162356001355,0.224850286637806,ENSG00000143842,SOX13
0.181438422831422,6.66149176612942,10.408293881036,0.001739068947496,0.224850286637806,ENSG00000145555,MYO10
-0.170170624046562,5.99986037641106,10.3575821021868,0.001782465796796,0.224850286637806,ENSG00000146151,HMGCLL1
-0.191079094936276,3.370167295583,9.79194894059635,0.002349968254606,0.224850286637806,ENSG00000148057,IDNK
0.253923482306568,2.71325483894506,9.73669303805502,0.002415132719145,0.224850286637806,ENSG00000150594,ADRA2A
-0.177676961313086,4.7203237851979,10.0252300307792,0.002096042302799,0.224850286637806,ENSG00000150787,PTS
0.705996165519699,0.810359322662828,9.80725924258596,0.002338638052332,0.224850286637806,ENSG00000162843,WDR64
0.206814447927102,3.57852173164583,10.2101054961074,0.001915358492857,0.224850286637806,ENSG00000163879,DNALI1
-0.156114071291844,5.77430875315939,10.543577367622,0.001628579401573,0.224850286637806,ENSG00000163938,GNL3
-0.217497461940019,2.23088611635245,10.5493868905579,0.001625032966662,0.224850286637806,ENSG00000164037,SLC9B1
0.226392686617602,5.05410053840899,10.0430300123643,0.002077878202037,0.224850286637806,ENSG00000165821,SALL2
0.26331483440613,2.27347923067606,10.4314137150039,0.001721087648674,0.224850286637806,ENSG00000166484,MAPK7
0.262229612566093,2.45057537680719,10.5437644627373,0.001629777118197,0.224850286637806,ENSG00000167182,SP2
-0.585563930609698,4.70293836628353,10.1046967320403,0.002016253403585,0.224850286637806,ENSG00000167772,ANGPTL4
0.372996900631467,1.65332847627894,10.5553244089152,0.001622437260915,0.224850286637806,ENSG00000168961,LGALS9
0.218814795135029,5.14397628483947,10.1651747118028,0.001957573708094,0.224850286637806,ENSG00000169047,IRS1
0.164577546209124,7.35670507818344,10.3775026017492,0.001765280648604,0.224850286637806,ENSG00000169057,MECP2
-0.168955934833339,4.87814558814637,9.75784577273752,0.002389425638877,0.224850286637806,ENSG00000169599,NFU1
-0.122030521158569,8.69246194797006,10.1725028226775,0.001950553769084,0.224850286637806,ENSG00000176406,RIMS2
