,Neurons,Astrocytes,Oligodendrocytes,Microglia
hB_RNA_10702,0.178814762822112,0.41843507520737,0.217597005622318,0.031919911043238
hB_RNA_10722,0.133825694185,0.336946596656036,0.323491826321514,0.088032042027155
hB_RNA_10762,0.428137478784166,0.25587562266792,0.123721363371597,0.060215047564335
hB_RNA_10832,0.190953894081566,0.309067545154862,0.331570537683209,0.059352016154908
hB_RNA_10842,0.355625625630854,0.364623647024546,0.15471515373718,0.028186794254964
hB_RNA_10882,0.194520977385342,0.287036172744043,0.255708869501321,0.082709835991726
hB_RNA_10962,0.051361577001485,0.258175946665786,0.54088586497095,0.028019535641881
hB_RNA_10972,0.299730324318069,0.182389249035379,0.422502397110361,0.018806360701289
hB_RNA_11042,0.246069842965232,0.254998616851687,0.404855614043911,0.009146417461006
hB_RNA_11052,0.121329067580527,0.266418307483524,0.372583078478928,0.046734392973739
hB_RNA_11062,0.336742131778336,0.221705484187266,0.277838412791564,0.054794863706229
hB_RNA_11072,0.394755155657175,0.210248189297939,0.266336732942784,0.03849750453788
hB_RNA_11132,0.390501126858769,0.250785399026541,0.205681261572718,0.032851515106342
hB_RNA_11142,0.301894294269813,0.219544192678093,0.319884553805948,0.04907459253017
hB_RNA_12362,0.343459603309439,0.412169940626134,0.052913885799362,0.045571797116647
hB_RNA_10552_resequenced,0.28641192817085,0.20740846587997,0.392097132478412,0.049096641462086
hB_RNA_10662_resequenced,0.232574719647351,0.235286173385334,0.366164329192099,0.058831836545295
hB_RNA_12282_resequenced,0.100037580974865,0.256276373564827,0.428673169602073,0.064649325781389
hB_RNA_10622_L43C014,0.341806623699719,0.215782483831561,0.284751379209075,0.050176475901752
